customer_id,address,postcode,state,country,property_valuation
158,2 Continental Plaza,2263,NSW,Australia,6
3375,2782 Stephen Trail,2216,NSW,Australia,10
743,0272 Pankratz Hill,2031,NSW,Australia,10
668,186 Shasta Avenue,2066,NSW,Australia,9
604,07 Pepper Wood Way,2750,NSW,Australia,8
2008,559 Blackbird Street,4580,QLD,Australia,2
2161,0 Delladonna Parkway,3189,VIC,Australia,10
1356,1 Bayside Pass,3076,VIC,Australia,8
1843,69 Valley Edge Lane,3144,VIC,Australia,8
1908,5766 Pearson Court,2227,NSW,Australia,8
2435,401 Pond Circle,4019,QLD,Australia,7
1625,2 Southridge Crossing,2763,NSW,Australia,8
2774,23 Clyde Gallagher Alley,3840,VIC,Australia,1
1473,25607 Summer Ridge Way,2448,NSW,Australia,5
3469,9 Maywood Point,4304,QLD,Australia,3
3478,90 Westerfield Street,2880,NSW,Australia,1
414,84549 Jenifer Crossing,2570,NSW,Australia,8
2380,4 Judy Park,2016,NSW,Australia,10
643,491 Merry Crossing,3011,Victoria,Australia,4
756,43 Jana Way,3750,VIC,Australia,7
1641,20 Mcguire Hill,3198,VIC,Australia,4
54,6 Homewood Avenue,2142,New South Wales,Australia,8
2261,7035 Crest Line Place,3101,VIC,Australia,11
2881,8750 Corben Trail,2089,NSW,Australia,11
1969,248 School Park,3156,VIC,Australia,8
635,165 Petterle Place,2145,NSW,Australia,8
677,5 Lyons Alley,2216,NSW,Australia,10
442,3 Sutteridge Park,4074,QLD,Australia,6
1533,2 Moulton Drive,2567,NSW,Australia,10
226,04139 Delladonna Place,2519,NSW,Australia,7
3216,26710 Express Trail,4390,QLD,Australia,7
3254,50602 Katie Lane,4701,QLD,Australia,6
3373,25460 Buell Avenue,2060,NSW,Australia,10
918,8 Colorado Circle,3730,VIC,Australia,4
406,07 New Castle Circle,2646,NSW,Australia,1
2223,2 Michigan Parkway,3006,VIC,Australia,5
1196,894 Maple Wood Drive,2251,NSW,Australia,10
999,5357 Mcguire Plaza,3073,VIC,Australia,9
1576,3525 Buena Vista Plaza,2120,NSW,Australia,9
1872,5809 Coolidge Avenue,2747,NSW,Australia,6
3251,11 Mifflin Junction,2193,NSW,Australia,10
853,49 Buhler Plaza,2650,NSW,Australia,2
935,33 Farwell Crossing,2575,NSW,Australia,10
3289,8107 Coolidge Pass,2075,NSW,Australia,12
613,2 Hoffman Way,2212,NSW,Australia,9
1771,410 Hoepker Pass,4123,QLD,Australia,5
1793,05239 Springs Circle,3030,VIC,Australia,7
1403,7530 Sutteridge Hill,3030,VIC,Australia,7
347,3 Moulton Lane,2153,NSW,Australia,9
3352,29863 Waxwing Court,3056,VIC,Australia,5
566,396 Butternut Point,2230,NSW,Australia,12
616,608 Basil Alley,2306,NSW,Australia,4
2812,5636 Glendale Point,2769,NSW,Australia,10
137,869 Forster Circle,2112,New South Wales,Australia,10
3128,6958 Knutson Pass,3620,VIC,Australia,1
957,1346 Forest Dale Point,3111,VIC,Australia,10
114,60 Oneill Street,2170,New South Wales,Australia,9
1389,5586 Buena Vista Avenue,3106,VIC,Australia,10
1130,6 Buell Point,2062,NSW,Australia,12
1814,91 Mosinee Point,2166,NSW,Australia,5
486,87 Stone Corner Park,3141,Victoria,Australia,7
3474,06 Lake View Plaza,4515,QLD,Australia,1
1541,22 Portage Road,2155,NSW,Australia,9
2603,84 Stuart Lane,3146,VIC,Australia,11
2985,3 Mariners Cove Terrace,2216,NSW,Australia,10
3244,655 Chive Pass,3083,VIC,Australia,9
2965,197 Goodland Crossing,2320,NSW,Australia,5
2891,32 Calypso Park,2481,NSW,Australia,11
17,82391 Kensington Lane,3058,VIC,Australia,9
16,52 Moland Street,3331,VIC,Australia,4
1404,88545 Milwaukee Center,3022,VIC,Australia,8
1183,85931 Johnson Alley,3039,VIC,Australia,6
3240,3 Pepper Wood Point,2760,NSW,Australia,8
2446,047 Kedzie Park,2206,NSW,Australia,11
1528,28 Mcguire Junction,2171,NSW,Australia,10
2088,59 Prentice Lane,4551,QLD,Australia,7
1311,0 Moland Parkway,4127,QLD,Australia,7
36,78 Del Sol Hill,2535,New South Wales,Australia,8
421,690 Hanson Center,2330,NSW,Australia,3
988,4 Amoth Trail,4161,QLD,Australia,6
2651,6876 Mandrake Avenue,2298,NSW,Australia,6
2982,1 Graceland Trail,3195,VIC,Australia,9
770,80 Scofield Alley,3121,VIC,Australia,10
1813,156 Lakeland Way,4035,QLD,Australia,9
1252,60320 Emmet Road,4806,QLD,Australia,4
1642,2 Ridgeway Circle,2090,NSW,Australia,10
2312,25139 Rockefeller Center,4350,QLD,Australia,2
2938,53 Hintze Circle,4005,QLD,Australia,7
1992,726 Warrior Center,2077,NSW,Australia,10
2858,0555 Tomscot Plaza,2044,NSW,Australia,10
2574,15952 Mockingbird Court,2470,NSW,Australia,3
1370,0162 Darwin Alley,3201,VIC,Australia,6
110,5 Moose Road,3977,VIC,Australia,8
901,88022 South Road,4511,QLD,Australia,5
249,37024 Anniversary Place,2204,NSW,Australia,11
1783,7389 Union Place,2745,NSW,Australia,8
736,2726 Cardinal Way,3073,Victoria,Australia,5
173,2 Randy Point,2766,NSW,Australia,8
2611,23426 Transport Center,2218,NSW,Australia,10
2351,0866 Pennsylvania Junction,3181,VIC,Australia,10
422,509 Fisk Hill,2031,NSW,Australia,11
2608,28634 Nova Circle,3127,VIC,Australia,12
1761,2 Portage Avenue,2170,NSW,Australia,9
1957,00969 Gale Way,3108,VIC,Australia,10
874,2 School Street,2010,NSW,Australia,10
163,65105 Sommers Pass,3016,VIC,Australia,10
3101,6 Kings Avenue,2135,NSW,Australia,12
1659,82598 Arkansas Hill,2088,NSW,Australia,12
1700,906 Pawling Place,4352,QLD,Australia,6
1894,49 Fulton Park,3156,VIC,Australia,8
325,0 Coolidge Avenue,4122,QLD,Australia,8
1104,22669 Lien Center,2565,NSW,Australia,6
1647,73363 Butterfield Crossing,4567,QLD,Australia,9
2715,75 Loftsgordon Hill,3147,VIC,Australia,11
1939,1979 Arapahoe Trail,4701,QLD,Australia,3
1699,3205 Service Park,2158,NSW,Australia,10
1554,277 Maple Circle,2768,NSW,Australia,8
2461,60 Sycamore Lane,2148,NSW,Australia,9
1461,3 Independence Hill,2560,NSW,Australia,9
85,5037 Merchant Crossing,2226,New South Wales,Australia,11
251,04 Fallview Trail,2749,NSW,Australia,8
1081,05415 Basil Junction,2450,NSW,Australia,8
1623,94181 South Park,3264,VIC,Australia,1
244,65 Kinsman Trail,3023,VIC,Australia,6
3219,423 Mcbride Place,2477,NSW,Australia,7
2358,6 Graceland Court,4301,QLD,Australia,2
1942,184 Hoepker Way,2197,NSW,Australia,9
3371,805 Division Plaza,4165,QLD,Australia,4
2457,4694 Carioca Court,4060,QLD,Australia,10
1063,6988 Acker Crossing,2217,NSW,Australia,10
2382,3 Riverside Drive,4034,QLD,Australia,8
337,1 Rowland Circle,3105,VIC,Australia,10
3438,9479 Tony Junction,2830,NSW,Australia,7
3290,4171 Beilfuss Street,3153,VIC,Australia,8
2065,130 Hayes Crossing,2170,NSW,Australia,9
1205,6072 Ridge Oak Junction,2222,NSW,Australia,10
1326,38 Main Park,3188,VIC,Australia,8
3228,751 Cordelia Terrace,2880,NSW,Australia,1
339,7905 Spaight Alley,2763,NSW,Australia,8
2550,92427 Norway Maple Street,3000,VIC,Australia,6
1028,15393 Cody Lane,2046,NSW,Australia,9
2114,21 South Avenue,2076,NSW,Australia,11
2933,7561 Donald Center,3810,VIC,Australia,5
909,52726 High Crossing Junction,3802,VIC,Australia,7
286,747 Thackeray Circle,4551,QLD,Australia,7
559,1 Service Alley,2116,NSW,Australia,10
3017,885 Larry Park,3140,VIC,Australia,9
3340,322 Namekagon Trail,2107,NSW,Australia,11
3204,220 American Ash Road,4022,QLD,Australia,6
3319,88389 Schiller Drive,3029,VIC,Australia,7
3004,9 Swallow Avenue,3179,VIC,Australia,9
1458,6279 Lien Junction,2560,NSW,Australia,6
1290,19679 Buell Pass,4305,QLD,Australia,5
93,2 Mcbride Road,3070,VIC,Australia,10
109,41 Service Lane,2217,New South Wales,Australia,11
977,92 Bunker Hill Trail,2558,NSW,Australia,7
2797,48948 Little Fleur Alley,3134,VIC,Australia,7
2355,52593 Iowa Place,2529,NSW,Australia,8
578,4 Carioca Way,3182,Victoria,Australia,10
1134,771 Sugar Way,2076,NSW,Australia,11
2375,2 Melody Alley,3172,VIC,Australia,8
240,0 Westend Park,2525,NSW,Australia,9
124,739 Elmside Way,3074,VIC,Australia,8
1328,27 Farmco Pass,3806,VIC,Australia,8
748,56045 Express Avenue,2176,NSW,Australia,9
1213,7 Magdeline Trail,3034,VIC,Australia,10
182,83012 Dapin Lane,4300,QLD,Australia,4
1545,8595 Ruskin Plaza,3196,VIC,Australia,10
1619,2 Mayfield Alley,2089,NSW,Australia,10
64,11474 Westend Hill,3752,VIC,Australia,8
3153,121 Anniversary Lane,2200,NSW,Australia,9
1449,5 Carioca Pass,2594,NSW,Australia,3
2906,72850 Lotheville Junction,2480,NSW,Australia,4
282,8 Riverside Place,4211,QLD,Australia,5
3081,53 Dunning Lane,3024,VIC,Australia,6
3199,08 Roth Hill,4208,QLD,Australia,7
1807,69555 Dakota Alley,4211,QLD,Australia,5
2027,9670 4th Point,2065,NSW,Australia,10
1725,2 Mcguire Terrace,2323,NSW,Australia,7
2420,290 Jay Drive,4210,QLD,Australia,3
2231,3073 Golf View Terrace,4165,QLD,Australia,8
3075,08180 Golf Park,3068,VIC,Australia,8
1026,66 Hudson Crossing,2153,NSW,Australia,10
2598,2 Marquette Drive,2204,NSW,Australia,8
204,4 Londonderry Lane,3084,VIC,Australia,10
2058,9362 Grim Plaza,4702,QLD,Australia,1
545,142 Cambridge Place,2761,NSW,Australia,8
656,60 Meadow Vale Hill,3032,Victoria,Australia,5
596,067 Cottonwood Park,4340,QLD,Australia,2
133,19392 7th Trail,4744,QLD,Australia,1
1316,482 Bartelt Junction,4280,QLD,Australia,7
2251,81 Forest Dale Center,3555,VIC,Australia,3
2604,6 Carioca Avenue,3185,VIC,Australia,9
2948,68473 Leroy Avenue,4105,QLD,Australia,9
3055,99142 Eastwood Way,4870,QLD,Australia,6
1178,0005 Independence Drive,2118,NSW,Australia,9
1974,18 Express Street,2165,NSW,Australia,9
3321,6 Ludington Place,2042,NSW,Australia,11
2944,797 Orin Terrace,2119,NSW,Australia,10
134,1605 Northfield Junction,2158,New South Wales,Australia,11
1847,894 Duke Crossing,2665,NSW,Australia,1
349,98 Westerfield Trail,3127,VIC,Australia,11
1884,36 Sommers Place,2096,NSW,Australia,12
1241,359 Kropf Point,2750,NSW,Australia,9
2260,40 Rigney Street,2200,NSW,Australia,8
837,055 Dakota Pass,2290,NSW,Australia,8
3461,6 Reindahl Hill,2196,NSW,Australia,9
3447,82591 Fallview Hill,3021,VIC,Australia,8
3040,1 Melrose Lane,2010,NSW,Australia,9
2871,60717 Farmco Center,2047,NSW,Australia,12
1302,9 Sugar Junction,4053,QLD,Australia,7
2782,39 Lindbergh Drive,2170,NSW,Australia,8
207,2 Thierer Road,4113,QLD,Australia,8
2610,1031 Kennedy Way,4507,QLD,Australia,7
3156,63663 Darwin Crossing,2565,NSW,Australia,10
466,9 Dahle Place,2763,NSW,Australia,9
2160,32705 Shelley Junction,3172,VIC,Australia,8
1977,4622 Dixon Junction,2048,NSW,Australia,8
3292,6 Golf Center,2042,NSW,Australia,10
3169,398 Butternut Place,3027,VIC,Australia,7
1103,258 Luster Court,2154,NSW,Australia,10
830,43 Esker Pass,2228,NSW,Australia,8
966,58 High Crossing Place,4212,QLD,Australia,10
2094,09 Pierstorff Point,4514,QLD,Australia,6
1867,1 Saint Paul Terrace,2161,NSW,Australia,6
307,93 Lawn Park,3152,VIC,Australia,9
2867,72 Ludington Circle,2770,NSW,Australia,6
433,09 Graceland Junction,3204,VIC,Australia,2
450,98 Scott Parkway,2096,NSW,Australia,10
523,62 Northport Lane,2049,NSW,Australia,10
1866,007 Canary Circle,2047,NSW,Australia,12
1756,8 Armistice Circle,3977,VIC,Australia,6
2322,496 Summit Road,2120,NSW,Australia,10
1972,38 Armistice Alley,2018,NSW,Australia,8
704,70836 Colorado Plaza,2571,NSW,Australia,11
2869,04470 Mcguire Trail,2070,NSW,Australia,9
2907,0 Lakeland Pass,3195,VIC,Australia,10
1713,9 Onsgard Court,3170,VIC,Australia,9
471,663 Bellgrove Parkway,3812,Victoria,Australia,8
1024,1128 Golden Leaf Center,3124,VIC,Australia,9
153,453 Sheridan Street,2747,NSW,Australia,8
1332,7 Canary Trail,3977,VIC,Australia,10
1820,013 Armistice Street,2769,NSW,Australia,10
3336,6043 Badeau Place,4820,QLD,Australia,1
2281,33550 Spohn Terrace,3630,VIC,Australia,1
41,7188 Cody Way,3350,VIC,Australia,9
1688,72 Mosinee Court,3146,VIC,Australia,9
3225,5 Iowa Road,2154,NSW,Australia,11
3457,8828 North Crossing,3226,VIC,Australia,8
2733,81254 Buhler Trail,4740,QLD,Australia,2
2714,65 Sunbrook Road,2284,NSW,Australia,4
322,5 Schurz Place,4350,QLD,Australia,6
185,3567 Northfield Lane,2430,NSW,Australia,5
3119,6620 Elmside Drive,4118,QLD,Australia,9
3327,973 Menomonie Hill,3337,VIC,Australia,4
3440,04036 Kennedy Trail,2221,NSW,Australia,12
2273,0346 Dayton Hill,2092,NSW,Australia,12
2421,1369 Morrow Plaza,3046,VIC,Australia,8
563,9161 Hoepker Street,4740,QLD,Australia,5
1074,4 Quincy Trail,2800,NSW,Australia,3
712,6 Morning Drive,2232,NSW,Australia,9
2504,7 Lake View Street,4060,QLD,Australia,9
2107,882 Merry Trail,4701,QLD,Australia,4
1917,90128 Caliangt Place,2484,NSW,Australia,4
1108,8 Ridgeview Park,2323,NSW,Australia,5
1459,1435 Lukken Trail,2570,NSW,Australia,8
1263,12 Prentice Point,4670,QLD,Australia,1
1850,95294 Karstens Park,2155,NSW,Australia,9
1317,58563 Monterey Hill,4300,QLD,Australia,2
1870,248 Bartillon Plaza,4059,QLD,Australia,9
131,352 Forster Place,4132,QLD,Australia,3
1960,8 Carioca Terrace,4007,QLD,Australia,8
929,10421 Cordelia Parkway,3188,VIC,Australia,12
3480,70980 Washington Parkway,2300,NSW,Australia,10
358,5337 Dennis Pass,2170,NSW,Australia,9
3243,11 Erie Hill,3915,VIC,Australia,7
1879,91116 Riverside Plaza,2114,NSW,Australia,8
3167,4527 Farmco Place,3155,VIC,Australia,8
1077,12764 Raven Plaza,4020,QLD,Australia,7
1098,9419 Homewood Way,2160,NSW,Australia,9
30,02663 Buell Parkway,2519,New South Wales,Australia,11
2159,1788 Columbus Trail,4510,QLD,Australia,4
2061,623 Melody Avenue,4500,QLD,Australia,4
2616,889 Sundown Trail,2162,NSW,Australia,9
258,6759 Nevada Point,2323,NSW,Australia,6
1021,0996 Cody Terrace,2761,NSW,Australia,8
2730,63 International Drive,4165,QLD,Australia,7
2769,077 Clemons Road,2203,NSW,Australia,11
925,3 Luster Junction,2323,NSW,Australia,4
2844,20 Carberry Circle,2165,NSW,Australia,7
3083,57863 Pond Avenue,2773,NSW,Australia,9
2388,7256 Forster Crossing,2533,NSW,Australia,8
139,215 Lindbergh Trail,4401,QLD,Australia,1
1561,61 Donald Crossing,2142,NSW,Australia,9
1036,60601 Hoffman Court,2041,NSW,Australia,12
3431,373 Cordelia Trail,3500,VIC,Australia,1
3483,93 Vera Parkway,4216,QLD,Australia,5
2052,144 Parkside Parkway,4655,QLD,Australia,3
68,486 Mariners Cove Plaza,3046,VIC,Australia,7
3141,5310 Mosinee Crossing,4151,QLD,Australia,9
228,92253 Kensington Drive,2209,NSW,Australia,7
3112,944 Becker Road,3162,VIC,Australia,11
2019,5795 Comanche Circle,4825,QLD,Australia,2
612,679 Huxley Trail,2087,NSW,Australia,11
670,756 Farragut Place,4740,QLD,Australia,2
2287,5086 Meadow Ridge Circle,3350,VIC,Australia,7
979,938 Monica Park,3173,VIC,Australia,9
24,3 Cordelia Plaza,2153,New South Wales,Australia,10
279,34 Kim Center,2036,NSW,Australia,11
2864,3 Vermont Junction,3757,VIC,Australia,6
2750,68730 Hermina Place,3130,VIC,Australia,10
2502,77410 Bluejay Street,3046,VIC,Australia,9
2020,31 Scofield Trail,3020,VIC,Australia,8
920,21 Dwight Crossing,2062,NSW,Australia,10
2456,6568 Northridge Pass,3029,VIC,Australia,6
1848,01714 Claremont Center,2474,NSW,Australia,3
270,90173 Oneill Place,3071,VIC,Australia,10
535,12 Monument Alley,3124,Victoria,Australia,12
3050,6 Westend Center,2546,NSW,Australia,6
1106,9 Superior Plaza,3185,VIC,Australia,11
2204,94 Vernon Parkway,2762,NSW,Australia,9
2413,423 Debra Terrace,3082,VIC,Australia,8
1664,9161 Macpherson Terrace,4680,QLD,Australia,2
2722,8 Bobwhite Court,3127,VIC,Australia,10
2809,46 Independence Parkway,3065,VIC,Australia,12
1821,3201 Canary Center,2540,NSW,Australia,9
1907,738 Dixon Drive,2575,NSW,Australia,8
1034,9 Forest Circle,2324,NSW,Australia,3
1388,70676 Eggendart Trail,3028,VIC,Australia,8
1695,1908 Brickson Park Trail,2112,NSW,Australia,8
2318,44778 Bellgrove Crossing,3205,VIC,Australia,10
330,3 Golf Course Avenue,2203,NSW,Australia,9
2879,77433 Sunfield Court,3179,VIC,Australia,9
2357,9292 Mcguire Plaza,2073,NSW,Australia,12
824,09413 Holmberg Terrace,4127,QLD,Australia,3
2212,9 Killdeer Avenue,4227,QLD,Australia,7
2083,9 Beilfuss Crossing,2705,NSW,Australia,3
2529,3 Park Meadow Drive,3023,VIC,Australia,7
870,383 Rockefeller Junction,2753,NSW,Australia,9
2010,7135 Ruskin Avenue,2563,NSW,Australia,11
1689,16 Saint Paul Street,4670,QLD,Australia,2
1126,48 Sheridan Road,3185,VIC,Australia,11
2116,5965 Glacier Hill Terrace,3025,VIC,Australia,9
1672,29438 Swallow Crossing,2217,NSW,Australia,11
3026,520 Parkside Lane,2164,NSW,Australia,9
1177,858 Swallow Parkway,2150,NSW,Australia,8
2737,86 Hansons Parkway,2211,NSW,Australia,8
3277,9398 Declaration Circle,2021,NSW,Australia,7
781,3 Magdeline Terrace,2190,NSW,Australia,10
948,56709 Petterle Street,2443,NSW,Australia,6
2307,015 Fulton Pass,4568,QLD,Australia,8
2080,8454 Pierstorff Way,2115,NSW,Australia,11
1152,893 Petterle Trail,4551,QLD,Australia,10
2463,22 Hayes Center,3156,VIC,Australia,10
3007,5913 Ramsey Road,2478,NSW,Australia,10
1386,94 Sheridan Parkway,3136,VIC,Australia,9
2978,3 Hudson Circle,2250,NSW,Australia,9
47,543 Killdeer Park,2322,New South Wales,Australia,4
1674,54 Bowman Park,2031,NSW,Australia,10
126,8 Hagan Hill,4508,QLD,Australia,4
1577,6 Hallows Pass,2118,NSW,Australia,11
2780,4362 Morningstar Place,4869,QLD,Australia,2
576,44 Bunting Parkway,2106,NSW,Australia,10
1503,75 Hoepker Street,2232,NSW,Australia,10
2852,35 Eastwood Plaza,3163,VIC,Australia,9
1153,84 Monument Terrace,4127,QLD,Australia,4
3051,9357 Dennis Park,2010,NSW,Australia,11
2038,8492 Autumn Leaf Center,3214,VIC,Australia,2
2621,536 Crowley Crossing,2167,NSW,Australia,7
2691,7 Springview Lane,2256,NSW,Australia,6
2615,51313 Fulton Junction,2580,NSW,Australia,7
2778,0 Summit Trail,2287,NSW,Australia,5
1845,4 Sunnyside Crossing,2125,NSW,Australia,12
275,07158 Roth Pass,2165,NSW,Australia,4
2645,78 Shasta Place,2135,NSW,Australia,12
2762,2121 Dapin Center,3977,VIC,Australia,7
1113,515 3rd Road,2037,NSW,Australia,12
1662,83 Graceland Avenue,3977,VIC,Australia,3
1109,4754 Ramsey Junction,3130,VIC,Australia,9
2286,67 Elka Court,3630,VIC,Australia,3
2803,53245 Mesta Street,3207,VIC,Australia,6
2367,5 Columbus Crossing,3040,VIC,Australia,10
2361,89 Pawling Court,4020,QLD,Australia,7
1941,79862 Darwin Crossing,4215,QLD,Australia,8
2877,463 Bultman Crossing,4211,QLD,Australia,5
338,7 Arapahoe Pass,3101,VIC,Australia,12
2790,942 Elmside Street,2763,NSW,Australia,8
1829,107 Garrison Plaza,2200,NSW,Australia,10
1220,457 Ryan Road,3218,VIC,Australia,7
254,0850 Schmedeman Drive,3580,VIC,Australia,1
2422,61976 Emmet Junction,2178,NSW,Australia,10
423,27 Petterle Center,4370,QLD,Australia,2
2244,259 Homewood Pass,2092,NSW,Australia,10
1911,2 Maryland Drive,4227,QLD,Australia,7
2765,10369 Sunbrook Way,4051,QLD,Australia,8
2245,863 Crescent Oaks Hill,4215,QLD,Australia,1
80,7 Jackson Point,3561,VIC,Australia,1
2936,7 New Castle Terrace,2223,NSW,Australia,10
2390,12651 Lake View Point,4209,QLD,Australia,7
611,83 Ryan Hill,4551,QLD,Australia,8
89,73042 Roth Crossing,2100,New South Wales,Australia,11
1682,290 Havey Crossing,3145,VIC,Australia,12
2955,7 Blue Bill Park Lane,2765,NSW,Australia,9
3126,98 Grover Street,3048,VIC,Australia,5
3010,90 Darwin Crossing,2767,NSW,Australia,8
2284,10055 Old Shore Lane,3630,VIC,Australia,1
3287,4380 Rusk Terrace,2086,NSW,Australia,11
1914,5 Porter Road,4014,QLD,Australia,6
2458,6 Ryan Drive,2165,NSW,Australia,10
2474,70 Erie Street,4814,QLD,Australia,2
1766,8943 Knutson Point,4154,QLD,Australia,9
1469,93482 Jenifer Alley,2439,NSW,Australia,10
496,61293 Delladonna Way,2015,NSW,Australia,9
1301,392 Ridge Oak Road,4165,QLD,Australia,7
2859,3519 Schurz Alley,4034,QLD,Australia,7
2462,8439 Katie Crossing,3028,VIC,Australia,8
865,7391 Ruskin Parkway,4356,QLD,Australia,5
2229,37353 Alpine Circle,2214,NSW,Australia,8
2227,60650 Mcbride Point,3918,VIC,Australia,7
3428,5356 Ruskin Place,2850,NSW,Australia,3
116,0349 Farmco Terrace,2168,New South Wales,Australia,8
622,1923 Fisk Lane,4341,QLD,Australia,3
214,811 Tony Road,4220,QLD,Australia,9
440,1693 Artisan Hill,2259,NSW,Australia,6
1735,63862 Dawn Park,4655,QLD,Australia,2
1271,93 Corben Crossing,4506,QLD,Australia,4
348,7633 Mayer Plaza,2768,NSW,Australia,10
2329,5 1st Park,2285,NSW,Australia,6
722,76 Londonderry Park,2777,NSW,Australia,9
3201,020 Bartillon Park,2767,NSW,Australia,8
3170,13 Marcy Alley,3138,VIC,Australia,8
2208,0 Shasta Terrace,2289,NSW,Australia,7
1149,8 Moland Junction,2148,NSW,Australia,7
796,414 Kensington Lane,3076,VIC,Australia,8
272,5668 Corscot Circle,2065,NSW,Australia,12
1348,6002 Del Sol Trail,3630,VIC,Australia,2
3462,785 Crest Line Hill,3634,VIC,Australia,1
438,007 Gerald Place,3074,VIC,Australia,4
1227,01 Cottonwood Junction,2285,NSW,Australia,7
2221,48 Laurel Parkway,4017,QLD,Australia,5
2106,60424 Bultman Terrace,2120,NSW,Australia,10
2039,91749 Portage Park,2528,NSW,Australia,8
1553,62047 Ludington Terrace,2148,NSW,Australia,8
3178,9632 Katie Avenue,4161,QLD,Australia,7
1215,592 Tennessee Alley,2231,NSW,Australia,10
628,4744 Garrison Drive,4132,QLD,Australia,4
2935,1 Farwell Center,2199,NSW,Australia,9
1327,2 Shasta Street,3977,VIC,Australia,8
2951,24 Green Parkway,3437,VIC,Australia,8
1232,61949 7th Road,4573,QLD,Australia,8
902,9 Northridge Lane,2340,NSW,Australia,3
3265,7 Pepper Wood Crossing,3038,VIC,Australia,8
318,671 American Ash Way,2365,NSW,Australia,2
1054,10 Pennsylvania Hill,2118,NSW,Australia,11
2870,10434 Melby Pass,2200,NSW,Australia,7
468,091 Farragut Crossing,3058,Victoria,Australia,9
65,308 Jana Crossing,2153,New South Wales,Australia,10
1797,18083 Mallard Drive,3075,VIC,Australia,7
1657,4 Jay Court,2763,NSW,Australia,9
1078,356 Petterle Way,2193,NSW,Australia,9
961,382 Dayton Lane,2148,NSW,Australia,8
1500,36 Marquette Center,2250,NSW,Australia,7
2117,556 Esch Street,2090,NSW,Australia,12
3309,24965 Mitchell Center,4124,QLD,Australia,6
617,9 Schmedeman Hill,4075,QLD,Australia,7
1732,78 Parkside Trail,3046,VIC,Australia,8
675,99 Cascade Crossing,2048,NSW,Australia,12
3082,837 Elmside Center,2761,NSW,Australia,8
1696,367 Algoma Lane,2153,NSW,Australia,10
1297,3 Gina Center,4210,QLD,Australia,7
410,25 Graceland Way,2750,NSW,Australia,8
2121,464 Bonner Place,3012,VIC,Australia,8
1748,09810 Dayton Hill,4035,QLD,Australia,8
261,7 Eastlawn Street,2346,NSW,Australia,1
280,8 Starling Pass,2767,NSW,Australia,8
2188,67 Carioca Road,4211,QLD,Australia,9
2447,9346 Sunfield Plaza,2671,NSW,Australia,1
888,89 Monument Place,4720,QLD,Australia,1
1154,0103 Bay Junction,2222,NSW,Australia,11
3031,50 7th Circle,4305,QLD,Australia,1
2304,54 Annamark Place,2565,NSW,Australia,8
1157,03058 Shoshone Lane,2090,NSW,Australia,12
719,14254 Hallows Parkway,4615,QLD,Australia,1
2913,24913 Twin Pines Terrace,3350,VIC,Australia,5
1949,1197 Carey Junction,2280,NSW,Australia,7
1543,65 Southridge Alley,2745,NSW,Australia,10
2760,18 School Alley,4655,QLD,Australia,3
3143,332 Summerview Park,3000,VIC,Australia,8
44,89314 Eagle Crest Center,4670,QLD,Australia,2
789,37817 Burning Wood Circle,2126,NSW,Australia,11
2050,24951 Michigan Pass,2176,NSW,Australia,10
945,627 Ronald Regan Alley,4505,QLD,Australia,6
1743,4912 Lukken Way,4570,QLD,Australia,3
1222,267 Lukken Park,3930,VIC,Australia,9
1963,493 Buell Point,4500,QLD,Australia,8
394,7343 Washington Road,2287,NSW,Australia,5
516,1 Vidon Pass,2233,NSW,Australia,8
1239,560 Melody Alley,4122,QLD,Australia,7
3171,62 John Wall Lane,2326,NSW,Australia,1
3096,3075 Victoria Drive,2290,NSW,Australia,7
2170,5 Muir Circle,2030,NSW,Australia,12
1886,34 Arrowood Pass,2567,NSW,Australia,9
650,9892 Dennis Alley,2565,NSW,Australia,7
551,7901 Park Meadow Plaza,3076,Victoria,Australia,7
3155,5323 Chive Avenue,2486,NSW,Australia,7
341,3 Lyons Road,2759,NSW,Australia,8
2708,76 Aberg Hill,3028,VIC,Australia,6
2250,9248 Ludington Circle,2714,NSW,Australia,1
2213,152 Larry Alley,2756,NSW,Australia,9
2575,18 Towne Way,2171,NSW,Australia,9
3160,9890 Macpherson Drive,2224,NSW,Australia,10
2578,71725 Goodland Lane,4509,QLD,Australia,7
569,35631 Colorado Crossing,2630,NSW,Australia,2
1492,4861 School Park,2290,NSW,Australia,3
2900,0 Caliangt Pass,2530,NSW,Australia,7
1490,7 Delaware Hill,2320,NSW,Australia,6
3387,513 Hauk Street,2261,NSW,Australia,9
1347,9 Logan Drive,3620,VIC,Australia,2
2340,29 Portage Street,4070,QLD,Australia,7
1568,5 Manley Avenue,2122,NSW,Australia,11
2756,244 Burrows Center,3088,VIC,Australia,9
2732,5705 Spaight Place,3067,VIC,Australia,9
2857,352 Roth Street,4300,QLD,Australia,6
742,1 Monica Street,2100,NSW,Australia,9
1049,79 Lighthouse Bay Lane,3082,VIC,Australia,8
905,237 Summit Pass,4506,QLD,Australia,3
2763,5772 Ridgeway Place,3066,VIC,Australia,10
2768,9 Cascade Junction,2016,NSW,Australia,12
2216,43491 Jenifer Street,2750,NSW,Australia,7
985,9 Debs Trail,4500,QLD,Australia,4
1795,31186 Hoard Junction,2015,NSW,Australia,12
2379,5390 Park Meadow Park,2222,NSW,Australia,10
876,3 Glacier Hill Parkway,2196,NSW,Australia,10
